,DescriptionA,DescriptionB,freqAB,freqAB,confidenceAtoB,confidenceBtoA,lift,Product_Relationship
2862,MOUSEY LONG LEGS SOFT TOY,,15,15,0.3658536585365854,0.40540540540540543,1.982926829268293,Positive Relationship
2863,,CAKE STAND VICTORIAN FILIGREE LARGE,15,15,0.3658536585365854,0.40540540540540543,1.982926829268293,Positive Relationship
2864,,,15,15,0.3658536585365854,0.40540540540540543,1.982926829268293,Positive Relationship
2865,SET OF 6 RIBBONS COUNTRY STYLE,SET OF 6 RIBBONS PERFECTLY PRETTY  ,12,12,0.4444444444444445,0.26666666666666666,1.980641975308642,Positive Relationship
2866,CRACKED GLAZE EARRINGS RED,OLD ROSE COMBO BEAD NECKLACE,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2867,ABSTRACT CIRCLES POCKET BOOK,BLUE EASTER EGG HUNT START POST,4,4,0.08888888888888888,0.4444444444444444,1.9806419753086417,Positive Relationship
2868,,BLUE EASTER EGG HUNT START POST,4,4,0.08888888888888888,0.4444444444444444,1.9806419753086417,Positive Relationship
2869,ENVELOPE 50 ROMANTIC IMAGES,BLUE DRAGONFLY HELICOPTER,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2870,ENVELOPE 50 ROMANTIC IMAGES,,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2871,ENVELOPE 50 ROMANTIC IMAGES,Found,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2872,ENVELOPE 50 ROMANTIC IMAGES,check,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2873,,BLUE DRAGONFLY HELICOPTER,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2874,,,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2875,,Found,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2876,,check,4,4,0.4444444444444444,0.08888888888888888,1.9806419753086417,Positive Relationship
2877,OLD ROSE COMBO BEAD NECKLACE,WHITE ROSEBUD  PEARL EARRINGS,8,8,0.17777777777777776,0.4444444444444444,1.9806419753086417,Positive Relationship
2878,PINK CRYSTAL+GLASS BRACELET,BLACK GLASS BRACELET W HEART CHARMS,4,4,0.2666666666666666,0.14814814814814814,1.9806419753086415,Positive Relationship
2879,SET OF 6 RIBBONS COUNTRY STYLE,SET OF 6 RIBBONS PARTY,4,4,0.14814814814814814,0.2666666666666666,1.9806419753086415,Positive Relationship
2880,SILVER/AMETHYST DROP EARRINGS LEAF,PURPLE ENAMEL FLOWER HAIR TIE,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2881,SET 10 CARDS DINKY TREE 17076,DAISY HAIR BAND,6,6,0.37500000000000006,0.15789473684210528,1.9790131578947372,Positive Relationship
2882,WAKE UP COCKEREL TILE HOOK,LA PALMIERA TILE HOOK,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2883,WAKE UP COCKEREL TILE HOOK,,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2884,,LA PALMIERA TILE HOOK,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2885,,,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2886,SILVER M.O.P ORBIT DROP EARRINGS,DROP EARRINGS W FLOWER & LEAF,3,3,0.07894736842105264,0.37500000000000006,1.9790131578947372,Positive Relationship
2887,GLASS AND PAINTED BEADS BRACELET OL,DAISY HAIR BAND,3,3,0.37500000000000006,0.07894736842105264,1.9790131578947372,Positive Relationship
2888,DIAMANTE HAIR GRIP PACK/2 RUBY,DAISY HAIR BAND,6,6,0.37500000000000006,0.15789473684210528,1.9790131578947372,Positive Relationship
2889,GREEN DROP EARRINGS W BEAD CLUSTER,"LETTER ""K"" BLING KEY RING",3,3,0.37500000000000006,0.07894736842105264,1.9790131578947372,Positive Relationship
2890,SET 10 CARDS RED RIDING HOOD 17214,GOLD/M.O.P PENDANT ORBIT NECKLACE,3,3,0.18750000000000003,0.15789473684210528,1.9790131578947372,Positive Relationship
2891,EGG CUP MILKMAID INGRID,SET 10 CHRISTMAS CARDS HOHOHO 16956,3,3,0.03947368421052632,0.7500000000000001,1.9790131578947372,Positive Relationship
2892,DAISY HAIR BAND,DROP EARRINGS W FLOWER & LEAF,3,3,0.07894736842105264,0.37500000000000006,1.9790131578947372,Positive Relationship
2893,EGG CUP MILKMAID INGRID,SET 10 CARDS FILIGREE BAUBLE 16961,3,3,0.03947368421052632,0.7500000000000001,1.9790131578947372,Positive Relationship
2894,SET 10 CARDS RED RIDING HOOD 17214,WOVEN CANDY CUSHION COVER ,6,6,0.37500000000000006,0.15789473684210528,1.9790131578947372,Positive Relationship
2895,EGG CUP MILKMAID INGRID,SET 6 CARDS SPARKLY REINDEER 17262,3,3,0.03947368421052632,0.7500000000000001,1.9790131578947372,Positive Relationship
2896,ASS COL CIRCLE MOBILE ,ASSORTED CIRCULAR MOBILE,6,6,0.37500000000000006,0.15789473684210528,1.9790131578947372,Positive Relationship
2897,ASSORTED COLOURED CIRCLE MOBILE ,ASSORTED CIRCULAR MOBILE,6,6,0.37500000000000006,0.15789473684210528,1.9790131578947372,Positive Relationship
2898,SUMMER FUN DESIGN SHOWER CAP,STRIPY DESIGN SHOWER CAP,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2899,SUMMER FUN DESIGN SHOWER CAP,adjust,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2900,adjustment,STRIPY DESIGN SHOWER CAP,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2901,adjustment,adjust,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2902,PURPLE ENAMEL FLOWER HAIR TIE,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,3,3,0.18750000000000003,0.15789473684210528,1.9790131578947372,Positive Relationship
2903,SET 10 CARDS DINKY TREE 17076,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,3,3,0.18750000000000003,0.15789473684210528,1.9790131578947372,Positive Relationship
2904,PURPLE BERTIE GLASS BEAD BAG CHARM,GREEN GLASS TASSLE BAG CHARM,3,3,0.15789473684210528,0.18750000000000003,1.9790131578947372,Positive Relationship
2905,BLUE TV TRAY TABLE ,CLEAR LOVE BIRD T-LIGHT HOLDER,10,10,0.2564102564102564,0.3846153846153846,1.9777120315581853,Positive Relationship
2906,Damaged,CLEAR LOVE BIRD T-LIGHT HOLDER,10,10,0.2564102564102564,0.3846153846153846,1.9777120315581853,Positive Relationship
2907,POCKET MIRROR WOODLAND,BLUE CUSHION COVER WITH FLOWER,6,6,0.28571428571428575,0.20689655172413793,1.97576354679803,Positive Relationship
2908,POCKET MIRROR WOODLAND,,6,6,0.28571428571428575,0.20689655172413793,1.97576354679803,Positive Relationship
2909,YELLOW FELT HANGING HEART W FLOWER,GREEN ROUND COMPACT MIRROR,6,6,0.20689655172413793,0.28571428571428575,1.97576354679803,Positive Relationship
2910,YELLOW FELT HANGING HEART W FLOWER,,6,6,0.20689655172413793,0.28571428571428575,1.97576354679803,Positive Relationship
2911,,GREEN ROUND COMPACT MIRROR,6,6,0.20689655172413793,0.28571428571428575,1.97576354679803,Positive Relationship
2912,,,6,6,0.20689655172413793,0.28571428571428575,1.97576354679803,Positive Relationship
2913,AMETHYST DIAMANTE EXPANDABLE RING,PURPLE ENAMEL FLOWER RING,4,4,0.2857142857142857,0.1379310344827586,1.9757635467980292,Positive Relationship
2914,AMBER DIAMANTE EXPANDABLE RING,PURPLE ENAMEL FLOWER RING,4,4,0.2857142857142857,0.1379310344827586,1.9757635467980292,Positive Relationship
2915,PARTY PIZZA DISH GREEN POLKADOT,,3,3,0.049180327868852465,0.6000000000000001,1.9725245901639348,Positive Relationship
2916,PARTY PIZZA DISH GREEN POLKADOT,FRESHWATER PEARL BRACELET IVORY,3,3,0.049180327868852465,0.6000000000000001,1.9725245901639348,Positive Relationship
2917,LARGE ZINC GLASS CANDLEHOLDER,METALIC LEAVES BAG CHARMS,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2918,"LETTER ""L"" BLING KEY RING","LETTER ""T"" BLING KEY RING",4,4,0.1081081081081081,0.36363636363636365,1.970909090909091,Positive Relationship
2919,PINK HEART DOTS HOT WATER BOTTLE,CAKE STAND VICTORIAN FILIGREE LARGE,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2920,PINK HEART DOTS HOT WATER BOTTLE,,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2921,,CAKE STAND VICTORIAN FILIGREE LARGE,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2922,,,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2923,SILVER BLACK ORBIT BRACELET,ANT COPPER TURQ BOUDICCA BRACELET,4,4,0.36363636363636365,0.1081081081081081,1.970909090909091,Positive Relationship
2924,SMALLFOLKART BAUBLE CHRISTMAS DEC,PAIR BUTTERFLY HAIR CLIPS,7,7,0.16666666666666669,0.411764705882353,1.9660784313725495,Positive Relationship
2925,SMALLFOLKART BAUBLE CHRISTMAS DEC,,7,7,0.16666666666666669,0.411764705882353,1.9660784313725495,Positive Relationship
2926,,PAIR BUTTERFLY HAIR CLIPS,7,7,0.16666666666666669,0.411764705882353,1.9660784313725495,Positive Relationship
2927,,,7,7,0.16666666666666669,0.411764705882353,1.9660784313725495,Positive Relationship
2928,SET 10 CARDS CHEERFUL ROBIN 17065,PACK/12 XMAS FUN CARD,5,5,0.5,0.09803921568627451,1.9660784313725495,Positive Relationship
2929,SET 10 CARDS CHEERFUL ROBIN 17065,PACK OF 12 CHRISTMAS FUN CARDS,5,5,0.5,0.09803921568627451,1.9660784313725495,Positive Relationship
2930,SET 10 CARDS CHEERFUL ROBIN 17065,,5,5,0.5,0.09803921568627451,1.9660784313725495,Positive Relationship
2931,TROPICAL HOLIDAY PURSE ,BLUE CAT BISCUIT BARREL PINK HEART,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2932,TROPICAL HOLIDAY PURSE ,,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2933,TROPICAL HOLIDAY PURSE ,damaged,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2934,,BLUE CAT BISCUIT BARREL PINK HEART,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2935,,,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2936,,damaged,3,3,0.16666666666666669,0.17647058823529413,1.9660784313725492,Positive Relationship
2937,ANT COPPER PINK BOUDICCA BRACELET,PINK GLASS CHUNKY CHARM BRACELET,3,3,0.08823529411764706,0.33333333333333337,1.9660784313725492,Positive Relationship
2938,CABIN BAG VINTAGE PAISLEY,,3,3,0.08823529411764706,0.33333333333333337,1.9660784313725492,Positive Relationship
2939,CABIN BAG VINTAGE PAISLEY,PINK EASTER HENS+FLOWER,3,3,0.08823529411764706,0.33333333333333337,1.9660784313725492,Positive Relationship
2940,TEA TIME PARTY BUNTING,3 GARDENIA MORRIS BOXED CANDLES,3,3,0.02941176470588236,1.0,1.9660784313725492,Positive Relationship
2941,,DAISY JOURNAL ,3,3,0.33333333333333337,0.08823529411764706,1.9660784313725492,Positive Relationship
2942,PINK EASTER HENS+FLOWER,DAISY JOURNAL ,3,3,0.33333333333333337,0.08823529411764706,1.9660784313725492,Positive Relationship
2943,SET 10 CARD CHRISTMAS WELCOME 17112,PACK/12 XMAS FUN CARD,3,3,0.5,0.05882352941176472,1.9660784313725492,Positive Relationship
2944,SET 10 CARD CHRISTMAS WELCOME 17112,PACK OF 12 CHRISTMAS FUN CARDS,3,3,0.5,0.05882352941176472,1.9660784313725492,Positive Relationship
2945,SET 10 CARD CHRISTMAS WELCOME 17112,,3,3,0.5,0.05882352941176472,1.9660784313725492,Positive Relationship
2946,SET 10 CARDS SCOTTIE DOG 17211,PACK/12 XMAS FUN CARD,4,4,0.5,0.0784313725490196,1.9660784313725492,Positive Relationship
2947,SET 10 CARDS SCOTTIE DOG 17211,PACK OF 12 CHRISTMAS FUN CARDS,4,4,0.5,0.0784313725490196,1.9660784313725492,Positive Relationship
2948,SET 10 CARDS SCOTTIE DOG 17211,,4,4,0.5,0.0784313725490196,1.9660784313725492,Positive Relationship
2949,SMALL TALL CAMPHOR WOOD TOADSTOOL,CAMPHOR WOOD PORTOBELLO MUSHROOM,17,17,0.5,0.33333333333333337,1.9660784313725492,Positive Relationship
2950,GOLD M.O.P ORBIT DROP EARRINGS,WHITE ROSEBUD  PEARL EARRINGS,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2951,ANT COPPER PINK BOUDICCA BRACELET,PINK ROSEBUD & PEARL NECKLACE,3,3,0.08823529411764706,0.33333333333333337,1.9660784313725492,Positive Relationship
2952,CLEAR STATIONERY BOX SET ,PINK CAT FLORAL CUSHION COVER ,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2953,CLEAR STATIONERY BOX SET ,,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2954,,PINK CAT FLORAL CUSHION COVER ,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2955,,,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2956,CRYSTAL PAIR HEART HAIR SLIDES,WHITE FRANGIPANI NECKLACE,3,3,0.17647058823529413,0.16666666666666669,1.9660784313725492,Positive Relationship
2957,PINK STRAWBERRY HANDBAG ,PINK CAT FLORAL CUSHION COVER ,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2958,PINK STRAWBERRY HANDBAG ,,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2959,check,PINK CAT FLORAL CUSHION COVER ,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2960,check,,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2961,,PINK CAT FLORAL CUSHION COVER ,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2962,,,6,6,0.17647058823529413,0.33333333333333337,1.9660784313725492,Positive Relationship
2963,NUMBER TILE VINTAGE FONT 1,NUMBER TILE VINTAGE FONT 2,11,11,0.3333333333333333,0.3235294117647059,1.9660784313725492,Positive Relationship
2964,PINK SCOTTIE DOG W FLOWER PATTERN,BLUE SCOTTIE DOG W FLOWER PATTERN,26,26,0.5,0.5098039215686275,1.9660784313725492,Positive Relationship
2965,GOLD M.O.P ORBIT DROP EARRINGS,AMBER DROP EARRINGS W LONG BEADS,4,4,0.23529411764705882,0.16666666666666663,1.9660784313725488,Positive Relationship
2966,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,CRYSTAL PAIR HEART HAIR SLIDES,4,4,0.16666666666666663,0.23529411764705882,1.9660784313725488,Positive Relationship
2967,PINK BOUDICCA LARGE BRACELET,ANT COPPER PINK BOUDICCA BRACELET,4,4,0.33333333333333326,0.11764705882352941,1.9660784313725488,Positive Relationship
2968,PURPLE FRANGIPANI HAIRCLIP,ANT COPPER PINK BOUDICCA BRACELET,4,4,0.33333333333333326,0.11764705882352941,1.9660784313725488,Positive Relationship
2969,,ANT COPPER PINK BOUDICCA BRACELET,4,4,0.33333333333333326,0.11764705882352941,1.9660784313725488,Positive Relationship
2970,PINK/FLOWER RABBIT EGG WARMER ,TEATIME FUNKY FLOWER BACKPACK FOR 2,5,5,0.33333333333333326,0.14705882352941174,1.9660784313725488,Positive Relationship
2971,PINK/FLOWER RABBIT EGG WARMER ,,5,5,0.33333333333333326,0.14705882352941174,1.9660784313725488,Positive Relationship
2972,BLUE FELT HANGING HEART W FLOWER,CHERRY BLOSSOM PURSE,5,5,0.15625,0.3125,1.9583984374999999,Positive Relationship
2973,,CHERRY BLOSSOM PURSE,5,5,0.15625,0.3125,1.9583984374999999,Positive Relationship
2974,BLUE FELT HANGING HEART WITH FLOWER,CHERRY BLOSSOM PURSE,5,5,0.15625,0.3125,1.9583984374999999,Positive Relationship
2975,FOLK FELT HANGING MULTICOL GARLAND,PURPLE FRANGIPANI NECKLACE,10,10,0.15625,0.625,1.9583984374999999,Positive Relationship
2976,,PURPLE FRANGIPANI NECKLACE,10,10,0.15625,0.625,1.9583984374999999,Positive Relationship
2977,"LETTER ""J"" BLING KEY RING","LETTER ""Z"" BLING KEY RING",4,4,0.0975609756097561,0.4,1.9564878048780492,Positive Relationship
2978,FLOWER BLUE CLOCK WITH SUCKER,BLACK STITCHED WALL CLOCK,4,4,0.4,0.0975609756097561,1.9564878048780492,Positive Relationship
2979,,BLACK STITCHED WALL CLOCK,4,4,0.4,0.0975609756097561,1.9564878048780492,Positive Relationship
2980,SET/6 PURPLE BUTTERFLY T-LIGHTS,3D DOG PICTURE PLAYING CARDS,4,4,0.04878048780487805,0.8,1.9564878048780492,Positive Relationship
2981,SET/6 PURPLE BUTTERFLY T-LIGHTS,SET/3 ROSE CANDLE IN JEWELLED BOX,4,4,0.04878048780487805,0.8,1.9564878048780492,Positive Relationship
2982,SET/6 PURPLE BUTTERFLY T-LIGHTS,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,4,0.04878048780487805,0.8,1.9564878048780492,Positive Relationship
2983,FUNKY MONKEY GIFT BAG MEDIUM,BLACK 3 BEAD DROP EARRINGS,4,4,0.0975609756097561,0.4,1.9564878048780492,Positive Relationship
2984,found,BLACK 3 BEAD DROP EARRINGS,4,4,0.0975609756097561,0.4,1.9564878048780492,Positive Relationship
2985,SUNFLOWER DECORATIVE PARASOL,AMBER BERTIE GLASS BEAD BAG CHARM,4,4,0.0975609756097561,0.4,1.9564878048780492,Positive Relationship
2986,FLORAL SOFT CAR TOY,MOUSEY LONG LEGS SOFT TOY,12,12,0.4,0.29268292682926833,1.956487804878049,Positive Relationship
2987,FLORAL SOFT CAR TOY,,12,12,0.4,0.29268292682926833,1.956487804878049,Positive Relationship
2988,"LETTER ""G"" BLING KEY RING","LETTER ""J"" BLING KEY RING",12,12,0.4,0.29268292682926833,1.956487804878049,Positive Relationship
2989,CARNIVAL BRACELET,PURPLE BERTIE GLASS BEAD BAG CHARM,5,5,0.18518518518518515,0.2631578947368421,1.9545808966861595,Positive Relationship
2990,PACK OF 12 RED APPLE TISSUES,SET 10 CARDS MAGICAL TREE 17086,3,3,0.03896103896103897,0.7500000000000001,1.9533116883116888,Positive Relationship
2991,JINGLE BELLS TREE DECORATION,SET 10 CARD SNOWMAN 16965,3,3,0.03896103896103897,0.7500000000000001,1.9533116883116888,Positive Relationship
2992,,SET 10 CARD SNOWMAN 16965,3,3,0.03896103896103897,0.7500000000000001,1.9533116883116888,Positive Relationship
2993,?,SET 10 CARD SNOWMAN 16965,3,3,0.03896103896103897,0.7500000000000001,1.9533116883116888,Positive Relationship
2994,found,SET 10 CARD SNOWMAN 16965,3,3,0.03896103896103897,0.7500000000000001,1.9533116883116888,Positive Relationship
2995,AMETHYST GLASS/SHELL/PEARL NECKLACE,RED ENAMEL FLOWER RING,3,3,0.2142857142857143,0.13636363636363638,1.9533116883116886,Positive Relationship
2996,"LETTER ""M"" BLING KEY RING","LETTER ""T"" BLING KEY RING",3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
2997,ORIGAMI OPIUM INCENSE/CANDLE SET ,SCOTTIES CHILDRENS APRON,6,6,0.5454545454545455,0.10714285714285715,1.9533116883116886,Positive Relationship
2998,ORIGAMI OPIUM INCENSE/CANDLE SET ,?,6,6,0.5454545454545455,0.10714285714285715,1.9533116883116886,Positive Relationship
2999,ORIGAMI OPIUM INCENSE/CANDLE SET ,,6,6,0.5454545454545455,0.10714285714285715,1.9533116883116886,Positive Relationship
3000,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
3001,POCKET MIRROR WOODLAND,PINK FLY SWAT,9,9,0.4285714285714286,0.20454545454545456,1.9533116883116886,Positive Relationship
3002,ORIGAMI OPIUM INCENSE/CANDLE SET ,CRYSTAL FROG PHONE CHARM,3,3,0.27272727272727276,0.10714285714285715,1.9533116883116886,Positive Relationship
3003,WHITE/PINK CHICK EASTER DECORATION,FELT FARM ANIMAL CHICKEN,6,6,0.5454545454545455,0.10714285714285715,1.9533116883116886,Positive Relationship
3004,TREE T-LIGHT HOLDER WILLIE WINKIE,SET 10 CARDS JINGLE BELLS 17217,3,3,0.06818181818181819,0.4285714285714286,1.9533116883116886,Positive Relationship
3005,MULTICOLOUR  CONFETTI IN TUBE,WHITE ENAMEL FLOWER HAIR TIE,3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
3006,BUTTERFLY HAIR BAND,AMETHYST GLASS/SHELL/PEARL NECKLACE,3,3,0.13636363636363638,0.2142857142857143,1.9533116883116886,Positive Relationship
3007,COPPER/OLIVE GREEN FLOWER NECKLACE,RED ENAMEL FLOWER RING,3,3,0.2142857142857143,0.13636363636363638,1.9533116883116886,Positive Relationship
3008,GREEN MURANO TWIST BRACELET,AMETHYST GLASS/SHELL/PEARL NECKLACE,3,3,0.13636363636363638,0.2142857142857143,1.9533116883116886,Positive Relationship
3009,GREEN GEISHA GIRL ,MURANO STYLE GLASS BRACELET BLACK,3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
3010,SET 10 CARDS JINGLE BELLS 17217,VINTAGE ROSE BEAD BRACELET RASPBERR,3,3,0.4285714285714286,0.06818181818181819,1.9533116883116886,Positive Relationship
3011,SET 10 CARDS WISHING TREE 17116,GREEN SWEETHEART BRACELET,3,3,0.4285714285714286,0.06818181818181819,1.9533116883116886,Positive Relationship
3012,BATHROOM HOOK,SET 10 CARDS 12 DAYS WRAP  17058,3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
3013,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,DIAMANTE HAIR GRIP PACK/2 MONTANA,3,3,0.10714285714285715,0.27272727272727276,1.9533116883116886,Positive Relationship
3014,MIDNIGHT BLUE COPPER FLOWER NECKLAC,FELT FARM ANIMAL SHEEP,3,3,0.4285714285714286,0.06818181818181819,1.9533116883116886,Positive Relationship
3015,ORIGAMI OPIUM INCENSE/CANDLE SET ,GREEN VINTAGE EARRINGS ,3,3,0.27272727272727276,0.10714285714285715,1.9533116883116886,Positive Relationship
3016,"LETTER ""C"" BLING KEY RING","LETTER ""M"" BLING KEY RING",9,9,0.27272727272727276,0.3214285714285714,1.9533116883116883,Positive Relationship
3017,SET 10 CARDS RUDOLPHS NOSE 17097,FOLKART CLIP ON STARS,3,3,1.0,0.02912621359223301,1.9469902912621357,Positive Relationship
3018,TEA TIME OVEN GLOVE,RED 3 PIECE RETROSPOT CUTLERY SET,19,19,0.6785714285714285,0.27142857142857146,1.9440102040816325,Positive Relationship
3019,TEA TIME OVEN GLOVE,CHILDRENS CUTLERY RETROSPOT RED ,19,19,0.6785714285714285,0.27142857142857146,1.9440102040816325,Positive Relationship
3020,CALENDAR FAMILY FAVOURITES,SET 10 CARDS HATS & STOCKINGS 17081,4,4,0.06779661016949153,0.5714285714285714,1.9422760290556897,Positive Relationship
3021,SET 10 CARDS WISHING TREE 17116,GREEN BITTY LIGHT CHAIN,4,4,0.5714285714285714,0.06779661016949153,1.9422760290556897,Positive Relationship
3022,SET 10 CARDS PERFECT POST 17090,WOVEN FROST CUSHION COVER,4,4,0.5714285714285714,0.06779661016949153,1.9422760290556897,Positive Relationship
3023,BEADED CRYSTAL HEART GREEN SMALL,JADE GREEN ENAMEL HAIR COMB,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3024,BEADED CRYSTAL HEART GREEN SMALL,,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3025,TURQ STONE/CRYSTAL EARRINGS,SILVER/CRYSTAL DROP EARRINGS W LEAF,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3026,SUMMER BUTTERFLIES BAG CHARM,SILVER LARIAT BLACK STONE EARRINGS,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3027,SUMMER BUTTERFLIES BAG CHARM,PINK BERTIE GLASS BEAD BAG CHARM,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3028,SET 10 CARDS CHEERFUL ROBIN 17065,BLACK VINTAGE EARRINGS,3,3,0.30000000000000004,0.09677419354838712,1.9407096774193555,Positive Relationship
3029,TURQ STONE/CRYSTAL EARRINGS,DROP DIAMANTE EARRINGS GREEN,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3030,BLACK VINTAGE EARRINGS,"LETTER ""Z"" BLING KEY RING",3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3031,GOLD TEDDY BEAR,PINK ROSE FABRIC MIRROR,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3032,GOLD TEDDY BEAR,?,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3033,TURQ STONE/CRYSTAL EARRINGS,"LETTER ""Z"" BLING KEY RING",3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3034,STAR  T-LIGHT HOLDER ,FAIRY CAKE NOTEBOOK A5 SIZE,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3035,STAR  T-LIGHT HOLDER ,,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3036,?,FAIRY CAKE NOTEBOOK A5 SIZE,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3037,?,,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3038,SET 10 CARDS DRESSING UP 17077,BLACK VINTAGE EARRINGS,3,3,0.30000000000000004,0.09677419354838712,1.9407096774193555,Positive Relationship
3039,SILVER BLACK ORBIT DROP EARRINGS,GREEN ENAMEL FLOWER RING,3,3,0.30000000000000004,0.09677419354838712,1.9407096774193555,Positive Relationship
3040,,PINK ROSE FABRIC MIRROR,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3041,,?,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3042,FRESHWATER PEARL BRACELET IVORY,PINK ROSE FABRIC MIRROR,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3043,FRESHWATER PEARL BRACELET IVORY,?,3,3,0.6000000000000001,0.04838709677419356,1.9407096774193555,Positive Relationship
3044,SUMMER BUTTERFLIES BAG CHARM,AMBER BERTIE GLASS BEAD BAG CHARM,3,3,0.09677419354838712,0.30000000000000004,1.9407096774193555,Positive Relationship
3045,EDWARDIAN PARASOL BLACK,3D DOG PICTURE PLAYING CARDS,3,3,0.04838709677419356,0.6000000000000001,1.9407096774193555,Positive Relationship
3046,SILVER/CRYSTAL DROP EARRINGS W LEAF,GREEN ENAMEL FLOWER RING,3,3,0.30000000000000004,0.09677419354838712,1.9407096774193555,Positive Relationship
3047,BLACK LOVE BIRD CANDLE,WHITE ROSEBUD & PEARL NECKLACE,3,3,0.04838709677419356,0.6000000000000001,1.9407096774193555,Positive Relationship
